"CubeId";"babilhypisdpua"
"PublishingDate";"2020-09-24 09:00"

"Date";"INLANDAUSLAND";"BANKENGRUPPE";"Value"
"2012";"AG";"G25";"14909.611"
"2012";"TG";"S10";"29105.146"
"2012";"TG";"G10";"13902.931"
"2012";"TG";"G15";"4882.368"
"2012";"TG";"G20";"657.255"
"2012";"TG";"G25";"8426.453"
"2012";"TI";"S10";"39641.395"
"2012";"TI";"G10";"7038.667"
"2012";"TI";"G15";"13369.066"
"2012";"TI";"G20";"264.438"
"2012";"TI";"G25";"9520.525"
"2012";"VD";"S10";"67341.577"
"2012";"VD";"G10";"24686.544"
"2012";"VD";"G15";"27305.42"
"2012";"VD";"G20";"1836.799"
"2012";"VD";"G25";"7560.424"
"2012";"VS";"S10";"29974.152"
"2012";"VS";"G10";"8119.885"
"2012";"VS";"G15";"10112.03"
"2012";"VS";"G20";"298.953"
"2012";"VS";"G25";"9537.027"
"2012";"NE";"S10";"12803.275"
"2012";"NE";"G10";"5951.36"
"2012";"NE";"G15";"4033.741"
"2012";"NE";"G20";"185.744"
"2012";"NE";"G25";"1493.957"
"2012";"GE";"S10";"42255.038"
"2012";"GE";"G10";"8573.382"
"2012";"GE";"G15";"23759.741"
"2012";"GE";"G20";"480.894"
"2012";"GE";"G25";"2996.792"
"2012";"JU";"S10";"6287.78"
"2012";"JU";"G10";"1686.3"
"2012";"JU";"G15";"1557.292"
"2012";"JU";"G20";"734.872"
"2012";"JU";"G25";"2124.998"
"2013";"CHE1";"S10";"869066.819"
"2013";"CHE1";"G10";"303462.801"
"2013";"CHE1";"G15";"258424.45"
"2013";"CHE1";"G20";"85901.517"
"2013";"CHE1";"G25";"143270.628"
"2013";"ZH";"S10";"166435.048"
"2013";"ZH";"G10";"70904.64"
"2013";"ZH";"G15";"59854.655"
"2013";"ZH";"G20";"10745.398"
"2013";"ZH";"G25";"10626.284"
"2013";"BE";"S10";"93221.792"
"2013";"BE";"G10";"18459.548"
"2013";"BE";"G15";"30256.876"
"2013";"BE";"G20";"22543.138"
"2013";"BE";"G25";"13449.731"
"2013";"LU";"S10";"39998.339"
"2013";"LU";"G10";"17843.171"
"2013";"LU";"G15";"7906.283"
"2013";"LU";"G20";"4851.533"
"2013";"LU";"G25";"7756.079"
"2013";"UR";"S10";"3509.111"
"2013";"UR";"G10";"1896.373"
"2013";"UR";"G15";"512.589"
"2013";"UR";"G20";"25.287"
"2013";"UR";"G25";"996.196"
"2013";"SZ";"S10";"20169.585"
"2013";"SZ";"G10";"10887.346"
"2013";"SZ";"G15";"3824.176"
"2013";"SZ";"G20";"1323.037"
"2013";"SZ";"G25";"2645.14"
"2013";"OW";"S10";"4049.322"
"2013";"OW";"G10";"2610.647"
"2013";"OW";"G15";"461.255"
"2013";"OW";"G20";"167.278"
"2013";"OW";"G25";"756.07"
"2013";"NW";"S10";"4613.438"
"2013";"NW";"G10";"2523.031"
"2013";"NW";"G15";"760.901"
"2013";"NW";"G20";"66.437"
"2013";"NW";"G25";"1115.043"
"2013";"GL";"S10";"3803.523"
"2013";"GL";"G10";"2132.933"
"2013";"GL";"G15";"516.092"
"2013";"GL";"G20";"409.01"
"2013";"GL";"G25";"481.309"
"2013";"ZG";"S10";"17025.732"
"2013";"ZG";"G10";"8835.822"
"2013";"ZG";"G15";"4163.024"
"2013";"ZG";"G20";"288.03"
"2013";"ZG";"G25";"2910.744"
"2013";"FR";"S10";"28342.207"
"2013";"FR";"G10";"10729.193"
"2013";"FR";"G15";"6963.352"
"2013";"FR";"G20";"1753.906"
"2013";"FR";"G25";"7338.075"
"2013";"SO";"S10";"28726.145"
"2013";"SO";"G10";"4043.681"
"2013";"SO";"G15";"6688.123"
"2013";"SO";"G20";"7412.182"
"2013";"SO";"G25";"8174.005"
"2013";"BS";"S10";"16186.387"
"2013";"BS";"G10";"6852.677"
"2013";"BS";"G15";"4943.951"
"2013";"BS";"G20";"395.675"
"2013";"BS";"G25";"1007.17"
"2013";"BL";"S10";"33451.522"
"2013";"BL";"G10";"15563.033"
"2013";"BL";"G15";"9027.729"
"2013";"BL";"G20";"1206.595"
"2013";"BL";"G25";"3651.756"
"2013";"SH";"S10";"8133.112"
"2013";"SH";"G10";"3419.07"
"2013";"SH";"G15";"1715.288"
"2013";"SH";"G20";"1724.54"
"2013";"SH";"G25";"667.749"
"2013";"AR";"S10";"5403.543"
"2013";"AR";"G10";"1623.403"
"2013";"AR";"G15";"1495.267"
"2013";"AR";"G20";"424.244"
"2013";"AR";"G25";"1647.001"
"2013";"AI";"S10";"1590.818"
"2013";"AI";"G10";"1173.345"
"2013";"AI";"G15";"119.684"
"2013";"AI";"G20";"29.675"
"2013";"AI";"G25";"243.744"
"2013";"SG";"S10";"49935.101"
"2013";"SG";"G10";"17789.919"
"2013";"SG";"G15";"7736.857"
"2013";"SG";"G20";"5236.819"
"2013";"SG";"G25";"15347.581"
"2013";"GR";"S10";"29558.394"
"2013";"GR";"G10";"14074.756"
"2013";"GR";"G15";"8407.264"
"2013";"GR";"G20";"376.951"
"2013";"GR";"G25";"4599.767"
"2013";"AG";"S10";"75408.239"
"2013";"AG";"G10";"18911.03"
"2013";"AG";"G15";"14398.922"
"2013";"AG";"G20";"22170.863"
"2013";"AG";"G25";"15483.334"
"2013";"TG";"S10";"30411.164"
"2013";"TG";"G10";"14530.342"
"2013";"TG";"G15";"4914.46"
"2013";"TG";"G20";"733.049"
"2013";"TG";"G25";"8900.834"
"2013";"TI";"S10";"42025.9"
"2013";"TI";"G10";"7615.246"
"2013";"TI";"G15";"13775.764"
"2013";"TI";"G20";"306.17"
"2013";"TI";"G25";"10121.55"
"2013";"VD";"S10";"70502.441"
"2013";"VD";"G10";"25466.542"
"2013";"VD";"G15";"28632.656"
"2013";"VD";"G20";"2007.87"
"2013";"VD";"G25";"8030.41"
"2013";"VS";"S10";"31703.422"
"2013";"VS";"G10";"8501.582"
"2013";"VS";"G15";"10609.659"
"2013";"VS";"G20";"314.789"
"2013";"VS";"G25";"10128.555"
"2013";"NE";"S10";"13440.4"
"2013";"NE";"G10";"6334.981"
"2013";"NE";"G15";"4112.198"
"2013";"NE";"G20";"209.174"
"2013";"NE";"G25";"1568.472"
"2013";"GE";"S10";"44896.933"
"2013";"GE";"G10";"8930.014"
"2013";"GE";"G15";"25033.346"
"2013";"GE";"G20";"479.931"
"2013";"GE";"G25";"3396.728"
"2013";"JU";"S10";"6525.201"
"2013";"JU";"G10";"1810.476"
"2013";"JU";"G15";"1594.079"
"2013";"JU";"G20";"699.936"
"2013";"JU";"G25";"2227.301"
"2014";"CHE1";"S10";"900141.072"
"2014";"CHE1";"G10";"315442.26"
"2014";"CHE1";"G15";"264100.873"
"2014";"CHE1";"G20";"88613.704"
"2014";"CHE1";"G25";"150458.806"
"2014";"ZH";"S10";"172716.703"
"2014";"ZH";"G10";"73580.695"
"2014";"ZH";"G15";"61718.273"
"2014";"ZH";"G20";"11268.322"
"2014";"ZH";"G25";"11478.309"
"2014";"BE";"S10";"95795.576"
"2014";"BE";"G10";"19089.036"
"2014";"BE";"G15";"30564.02"
"2014";"BE";"G20";"23039.774"
"2014";"BE";"G25";"14105.989"
"2014";"LU";"S10";"41500.994"
"2014";"LU";"G10";"18788.102"
"2014";"LU";"G15";"7890.571"
"2014";"LU";"G20";"4960.294"
"2014";"LU";"G25";"8187.323"
"2014";"UR";"S10";"3619.454"
"2014";"UR";"G10";"1943.33"
"2014";"UR";"G15";"527.172"
"2014";"UR";"G20";"26.201"
"2014";"UR";"G25";"1042.534"
"2014";"SZ";"S10";"20993.847"
"2014";"SZ";"G10";"11357.958"
"2014";"SZ";"G15";"3942.871"
"2014";"SZ";"G20";"1357.328"
"2014";"SZ";"G25";"2780.794"
"2014";"OW";"S10";"4154.573"
"2014";"OW";"G10";"2667.121"
"2014";"OW";"G15";"468.128"
"2014";"OW";"G20";"169.678"
"2014";"OW";"G25";"793.153"
"2014";"NW";"S10";"4736.425"
"2014";"NW";"G10";"2632.743"
"2014";"NW";"G15";"759.649"
"2014";"NW";"G20";"68.817"
"2014";"NW";"G25";"1158.222"
"2014";"GL";"S10";"3928.473"
"2014";"GL";"G10";"2201.278"
"2014";"GL";"G15";"513.415"
"2014";"GL";"G20";"439.133"
"2014";"GL";"G25";"502.742"
"2014";"ZG";"S10";"17931.343"
"2014";"ZG";"G10";"9292.077"
"2014";"ZG";"G15";"4507.543"
"2014";"ZG";"G20";"299.734"
"2014";"ZG";"G25";"3018.019"
"2014";"FR";"S10";"29621.595"
"2014";"FR";"G10";"11265.51"
"2014";"FR";"G15";"7150.131"
"2014";"FR";"G20";"1806.054"
"2014";"FR";"G25";"7747.354"
"2014";"SO";"S10";"29590.381"
"2014";"SO";"G10";"4308.317"
"2014";"SO";"G15";"6753.435"
"2014";"SO";"G20";"7594.894"
"2014";"SO";"G25";"8412.332"
"2014";"BS";"S10";"16305.554"
"2014";"BS";"G10";"6804.662"
"2014";"BS";"G15";"4996.89"
"2014";"BS";"G20";"401.027"
"2014";"BS";"G25";"1056.598"
"2014";"BL";"S10";"34360.333"
"2014";"BL";"G10";"15989.733"
"2014";"BL";"G15";"9185.599"
"2014";"BL";"G20";"1217.869"
"2014";"BL";"G25";"3817.482"
"2014";"SH";"S10";"8358.015"
"2014";"SH";"G10";"3509.554"
"2014";"SH";"G15";"1695.689"
"2014";"SH";"G20";"1760.713"
"2014";"SH";"G25";"743.952"
"2014";"AR";"S10";"5621.127"
"2014";"AR";"G10";"1734.666"
"2014";"AR";"G15";"1470.534"
"2014";"AR";"G20";"427.092"
"2014";"AR";"G25";"1761.566"
"2014";"AI";"S10";"1641.837"
"2014";"AI";"G10";"1208.013"
"2014";"AI";"G15";"122.812"
"2014";"AI";"G20";"31.823"
"2014";"AI";"G25";"258.946"
"2014";"SG";"S10";"51412.616"
"2014";"SG";"G10";"18371.864"
"2014";"SG";"G15";"7768.742"
"2014";"SG";"G20";"5506.186"
"2014";"SG";"G25";"15856.475"
"2014";"GR";"S10";"30590.945"
"2014";"GR";"G10";"14574.671"
"2014";"GR";"G15";"8540.454"
"2014";"GR";"G20";"407.979"
"2014";"GR";"G25";"4839.828"
"2014";"AG";"S10";"77850.986"
"2014";"AG";"G10";"19789.238"
"2014";"AG";"G15";"14707.023"
"2014";"AG";"G20";"22817.955"
"2014";"AG";"G25";"15984.87"
"2014";"TG";"S10";"31507.478"
"2014";"TG";"G10";"15016.452"
"2014";"TG";"G15";"4898.423"
"2014";"TG";"G20";"778.281"
"2014";"TG";"G25";"9386.425"
"2014";"TI";"S10";"44162.014"
"2014";"TI";"G10";"8391.655"
"2014";"TI";"G15";"14111.489"
"2014";"TI";"G20";"328.433"
"2014";"TI";"G25";"10567.75"
"2014";"VD";"S10";"73276.488"
"2014";"VD";"G10";"26300.921"
"2014";"VD";"G15";"29309.515"
"2014";"VD";"G20";"2185.848"
"2014";"VD";"G25";"8545.052"
"2014";"VS";"S10";"33172.626"
"2014";"VS";"G10";"8849.479"
"2014";"VS";"G15";"10976.987"
"2014";"VS";"G20";"333.886"
"2014";"VS";"G25";"10732.99"
"2014";"NE";"S10";"14014.598"
"2014";"NE";"G10";"6550.271"
"2014";"NE";"G15";"4197.744"
"2014";"NE";"G20";"240.896"
"2014";"NE";"G25";"1685.485"
"2014";"GE";"S10";"46566.78"
"2014";"GE";"G10";"9316.463"
"2014";"GE";"G15";"25721.665"
"2014";"GE";"G20";"467.788"
"2014";"GE";"G25";"3660.85"
"2014";"JU";"S10";"6710.311"
"2014";"JU";"G10";"1908.451"
"2014";"JU";"G15";"1602.099"
"2014";"JU";"G20";"677.699"
"2014";"JU";"G25";"2333.766"
"2015";"CHE1";"S10";"923939.99977853"
"2015";"CHE1";"G10";"328856.30080562"
"2015";"CHE1";"G15";"261283.66328949"
"2015";"CHE1";"G20";"90767.40532244"
"2015";"CHE1";"G25";"158120.36822061"
"2015";"ZH";"S10";"174818.52961732"
"2015";"ZH";"G10";"76810.37738475"
"2015";"ZH";"G15";"58881.47848756"
"2015";"ZH";"G20";"11796.35626534"
"2015";"ZH";"G25";"12311.32595323"
"2015";"BE";"S10";"98371.0017218"
"2015";"BE";"G10";"19769.82194983"
"2015";"BE";"G15";"30665.56589377"
"2015";"BE";"G20";"23752.59456974"
"2015";"BE";"G25";"14852.26061322"
"2015";"LU";"S10";"43214.30477973"
"2015";"LU";"G10";"20085.26946152"
"2015";"LU";"G15";"7670.15852961"
"2015";"LU";"G20";"5073.73187466"
"2015";"LU";"G25";"8663.66762683"
"2015";"UR";"S10";"3767.74263404"
"2015";"UR";"G10";"2010.27598798"
"2015";"UR";"G15";"549.72129712"
"2015";"UR";"G20";"28.07166506"
"2015";"UR";"G25";"1096.40401466"
"2015";"SZ";"S10";"21686.92081113"
"2015";"SZ";"G10";"11984.82861701"
"2015";"SZ";"G15";"3860.22116851"
"2015";"SZ";"G20";"1358.19378913"
"2015";"SZ";"G25";"2890.33604023"
"2015";"OW";"S10";"4291.38972564"
"2015";"OW";"G10";"2769.44749787"
"2015";"OW";"G15";"460.95177416"
"2015";"OW";"G20";"168.80982575"
"2015";"OW";"G25";"836.50945941"
"2015";"NW";"S10";"4895.20149301"
"2015";"NW";"G10";"2792.82022596"
"2015";"NW";"G15";"719.32313645"
"2015";"NW";"G20";"69.90551085"
"2015";"NW";"G25";"1191.2501746"
"2015";"GL";"S10";"4047.01797244"
"2015";"GL";"G10";"2291.09382725"
"2015";"GL";"G15";"508.06935064"
"2015";"GL";"G20";"451.86623554"
"2015";"GL";"G25";"524.30579655"
"2015";"ZG";"S10";"18300.71823545"
"2015";"ZG";"G10";"9521.98002139"
"2015";"ZG";"G15";"4449.49479517"
"2015";"ZG";"G20";"308.59647825"
"2015";"ZG";"G25";"3139.6038484"
"2015";"FR";"S10";"30782.22496597"
"2015";"FR";"G10";"11877.61537636"
"2015";"FR";"G15";"7159.30911394"
"2015";"FR";"G20";"1857.30134472"
"2015";"FR";"G25";"8141.01097908"
"2015";"SO";"S10";"30296.45199336"
"2015";"SO";"G10";"4505.01543686"
"2015";"SO";"G15";"6788.86515958"
"2015";"SO";"G20";"7675.68252349"
"2015";"SO";"G25";"8714.55863519"
"2015";"BS";"S10";"16455.2502207"
"2015";"BS";"G10";"6871.54495683"
"2015";"BS";"G15";"4967.89059003"
"2015";"BS";"G20";"434.52530666"
"2015";"BS";"G25";"1174.02546615"
"2015";"BL";"S10";"35050.65530411"
"2015";"BL";"G10";"16291.70142402"
"2015";"BL";"G15";"9221.35262656"
"2015";"BL";"G20";"1296.37256615"
"2015";"BL";"G25";"3988.32674771"
"2015";"SH";"S10";"8493.0824456"
"2015";"SH";"G10";"3572.17240041"
"2015";"SH";"G15";"1637.91220803"
"2015";"SH";"G20";"1778.38366718"
"2015";"SH";"G25";"826.86204853"
"2015";"AR";"S10";"5845.81206299"
"2015";"AR";"G10";"1893.61340627"
"2015";"AR";"G15";"1409.26664765"
"2015";"AR";"G20";"424.11776118"
"2015";"AR";"G25";"1879.10406566"
"2015";"AI";"S10";"1688.38949229"
"2015";"AI";"G10";"1248.46606545"
"2015";"AI";"G15";"126.19332892"
"2015";"AI";"G20";"27.90463134"
"2015";"AI";"G25";"269.8121751"
"2015";"SG";"S10";"52765.26335063"
"2015";"SG";"G10";"19312.31548548"
"2015";"SG";"G15";"7612.30739823"
"2015";"SG";"G20";"5413.01521243"
"2015";"SG";"G25";"16443.75094555"
"2015";"GR";"S10";"31546.62463476"
"2015";"GR";"G10";"15146.31839334"
"2015";"GR";"G15";"8583.14823216"
"2015";"GR";"G20";"423.04567283"
"2015";"GR";"G25";"5063.21130414"
"2015";"AG";"S10";"79846.18174731"
"2015";"AG";"G10";"20825.26292016"
"2015";"AG";"G15";"14454.82408203"
"2015";"AG";"G20";"23249.89177496"
"2015";"AG";"G25";"16612.25586579"
"2015";"TG";"S10";"32744.16593234"
"2015";"TG";"G10";"15767.79349518"
"2015";"TG";"G15";"4793.59131768"
"2015";"TG";"G20";"761.13725609"
"2015";"TG";"G25";"9939.21857332"
"2015";"TI";"S10";"45828.71933062"
"2015";"TI";"G10";"8835.17191801"
"2015";"TI";"G15";"14289.89814632"
"2015";"TI";"G20";"346.46032982"
"2015";"TI";"G25";"11065.1954868"
"2015";"VD";"S10";"75596.97010489"
"2015";"VD";"G10";"27052.47500861"
"2015";"VD";"G15";"29542.75746298"
"2015";"VD";"G20";"2338.9168477"
"2015";"VD";"G25";"9143.53713541"
"2015";"VS";"S10";"34504.50792844"
"2015";"VS";"G10";"9267.35285617"
"2015";"VS";"G15";"11148.69159751"
"2015";"VS";"G20";"359.03008822"
"2015";"VS";"G25";"11353.77372987"
"2015";"NE";"S10";"14475.52658719"
"2015";"NE";"G10";"6809.76412775"
"2015";"NE";"G15";"4227.01428741"
"2015";"NE";"G20";"246.13951477"
"2015";"NE";"G25";"1774.18994465"
"2015";"GE";"S10";"47708.87712285"
"2015";"GE";"G10";"9551.03869259"
"2015";"GE";"G15";"25930.82982849"
"2015";"GE";"G20";"462.39530314"
"2015";"GE";"G25";"3785.85066628"
"2015";"JU";"S10";"6918.4695639"
"2015";"JU";"G10";"1992.76386857"
"2015";"JU";"G15";"1624.82682897"
"2015";"JU";"G20";"664.95930742"
"2015";"JU";"G25";"2440.02092425"
"2016";"CHE1";"S10";"948496.25194284"
"2016";"CHE1";"G10";"342947.54319131"
"2016";"CHE1";"G15";"260550.1983944"
"2016";"CHE1";"G20";"92486.94136025"
"2016";"CHE1";"G25";"164886.69170518"
"2016";"ZH";"S10";"179914.26112322"
"2016";"ZH";"G10";"80577.20856226"
"2016";"ZH";"G15";"59156.32104829"
"2016";"ZH";"G20";"12117.28001429"
"2016";"ZH";"G25";"12988.90931542"
"2016";"BE";"S10";"100572.63196243"
"2016";"BE";"G10";"20438.83817764"
"2016";"BE";"G15";"30652.34797618"
"2016";"BE";"G20";"24239.05196478"
"2016";"BE";"G25";"15518.38587241"
"2016";"LU";"S10";"44454.27324137"
"2016";"LU";"G10";"21105.63410809"
"2016";"LU";"G15";"7478.65514222"
"2016";"LU";"G20";"5111.17998983"
"2016";"LU";"G25";"9011.89691031"
"2016";"UR";"S10";"3970.26986263"
"2016";"UR";"G10";"2115.27011284"
"2016";"UR";"G15";"574.50794315"
"2016";"UR";"G20";"29.65522739"
"2016";"UR";"G25";"1146.51176329"
"2016";"SZ";"S10";"22400.64551027"
"2016";"SZ";"G10";"12389.32075655"
"2016";"SZ";"G15";"3887.10858938"
"2016";"SZ";"G20";"1382.80110216"
"2016";"SZ";"G25";"2998.09516881"
"2016";"OW";"S10";"4393.69011251"
"2016";"OW";"G10";"2837.72228601"
"2016";"OW";"G15";"460.45544493"
"2016";"OW";"G20";"169.03895226"
"2016";"OW";"G25";"866.12813986"
"2016";"NW";"S10";"4992.77594787"
"2016";"NW";"G10";"2810.87406948"
"2016";"NW";"G15";"735.5055291"
"2016";"NW";"G20";"72.41876901"
"2016";"NW";"G25";"1227.36043564"
"2016";"GL";"S10";"4204.99558591"
"2016";"GL";"G10";"2400.64108925"
"2016";"GL";"G15";"490.07404023"
"2016";"GL";"G20";"478.6671518"
"2016";"GL";"G25";"546.13025075"
"2016";"ZG";"S10";"18151.07768221"
"2016";"ZG";"G10";"9438.77903392"
"2016";"ZG";"G15";"4326.48382556"
"2016";"ZG";"G20";"301.42489465"
"2016";"ZG";"G25";"3222.26587785"
"2016";"FR";"S10";"32097.43611028"
"2016";"FR";"G10";"12575.03110751"
"2016";"FR";"G15";"7122.23358659"
"2016";"FR";"G20";"1897.48039123"
"2016";"FR";"G25";"8479.00856151"
"2016";"SO";"S10";"30892.54146473"
"2016";"SO";"G10";"4740.11984743"
"2016";"SO";"G15";"6720.44348832"
"2016";"SO";"G20";"7808.06693101"
"2016";"SO";"G25";"8968.57786913"
"2016";"BS";"S10";"16886.59134175"
"2016";"BS";"G10";"7347.01195437"
"2016";"BS";"G15";"4789.67915223"
"2016";"BS";"G20";"408.00532274"
"2016";"BS";"G25";"1260.07020525"
"2016";"BL";"S10";"35760.47235931"
"2016";"BL";"G10";"16698.54853243"
"2016";"BL";"G15";"9209.90087173"
"2016";"BL";"G20";"1319.44396444"
"2016";"BL";"G25";"4124.13925556"
"2016";"SH";"S10";"8808.63723296"
"2016";"SH";"G10";"3762.39125476"
"2016";"SH";"G15";"1637.41307272"
"2016";"SH";"G20";"1800.23364649"
"2016";"SH";"G25";"869.93639223"
"2016";"AR";"S10";"6032.24504766"
"2016";"AR";"G10";"2004.27719205"
"2016";"AR";"G15";"1384.4776773"
"2016";"AR";"G20";"448.79286538"
"2016";"AR";"G25";"1958.92691391"
"2016";"AI";"S10";"1761.86158896"
"2016";"AI";"G10";"1302.4789926"
"2016";"AI";"G15";"129.39980648"
"2016";"AI";"G20";"28.419"
"2016";"AI";"G25";"286.59049825"
"2016";"SG";"S10";"54158.84488864"
"2016";"SG";"G10";"20168.93149973"
"2016";"SG";"G15";"7328.77023821"
"2016";"SG";"G20";"5576.27527353"
"2016";"SG";"G25";"17005.30702271"
"2016";"GR";"S10";"32109.60054863"
"2016";"GR";"G10";"15449.34552709"
"2016";"GR";"G15";"8494.45771383"
"2016";"GR";"G20";"448.30155411"
"2016";"GR";"G25";"5294.52994568"
"2016";"AG";"S10";"81992.91954748"
"2016";"AG";"G10";"22164.735416"
"2016";"AG";"G15";"14259.06352727"
"2016";"AG";"G20";"23451.8706576"
"2016";"AG";"G25";"17246.86488792"
"2016";"TG";"S10";"33771.85588491"
"2016";"TG";"G10";"16370.60453948"
"2016";"TG";"G15";"4736.99890605"
"2016";"TG";"G20";"806.96407335"
"2016";"TG";"G25";"10345.6877339"
"2016";"TI";"S10";"46428.87482218"
"2016";"TI";"G10";"9437.12110461"
"2016";"TI";"G15";"14361.43099887"
"2016";"TI";"G20";"360.82239136"
"2016";"TI";"G25";"11734.05841407"
"2016";"VD";"S10";"78601.99891192"
"2016";"VD";"G10";"27816.12901406"
"2016";"VD";"G15";"29555.42324086"
"2016";"VD";"G20";"2444.78024179"
"2016";"VD";"G25";"9594.91492488"
"2016";"VS";"S10";"35891.74139219"
"2016";"VS";"G10";"9741.4321685"
"2016";"VS";"G15";"11342.49733047"
"2016";"VS";"G20";"384.64975503"
"2016";"VS";"G25";"11883.41530676"
"2016";"NE";"S10";"15065.46631297"
"2016";"NE";"G10";"7060.99447045"
"2016";"NE";"G15";"4306.05710689"
"2016";"NE";"G20";"261.11162976"
"2016";"NE";"G25";"1869.00530391"
"2016";"GE";"S10";"48027.56266458"
"2016";"GE";"G10";"10131.15527088"
"2016";"GE";"G15";"25751.39524295"
"2016";"GE";"G20";"475.28181114"
"2016";"GE";"G25";"3892.90441912"
"2016";"JU";"S10";"7152.98079526"
"2016";"JU";"G10";"2062.94710332"
"2016";"JU";"G15";"1659.09689459"
"2016";"JU";"G20";"664.92378512"
"2016";"JU";"G25";"2547.07031605"
"2017";"CHE1";"S10";"973734.83875149"
"2017";"CHE1";"G10";"356101.77448603"
"2017";"CHE1";"G15";"260458.3459862"
"2017";"CHE1";"G20";"94197.12180063"
"2017";"CHE1";"G25";"172067.92058877"
"2017";"ZH";"S10";"183961.56680884"
"2017";"ZH";"G10";"83482.98380835"
"2017";"ZH";"G15";"58744.77738936"
"2017";"ZH";"G20";"12381.16336866"
"2017";"ZH";"G25";"14002.01180497"
"2017";"BE";"S10";"102569.262022"
"2017";"BE";"G10";"21307.99626888"
"2017";"BE";"G15";"30603.74385553"
"2017";"BE";"G20";"24823.20874079"
"2017";"BE";"G25";"16048.11122619"
"2017";"LU";"S10";"45651.53780611"
"2017";"LU";"G10";"21997.12893299"
"2017";"LU";"G15";"7377.53656905"
"2017";"LU";"G20";"5142.23986087"
"2017";"LU";"G25";"9273.90768837"
"2017";"UR";"S10";"4099.69984629"
"2017";"UR";"G10";"2218.92858812"
"2017";"UR";"G15";"564.15624908"
"2017";"UR";"G20";"38.70348488"
"2017";"UR";"G25";"1195.75104956"
"2017";"SZ";"S10";"22784.82768026"
"2017";"SZ";"G10";"12607.10900146"
"2017";"SZ";"G15";"3774.35057617"
"2017";"SZ";"G20";"1439.82381603"
"2017";"SZ";"G25";"3218.1656472"
"2017";"OW";"S10";"4595.44534552"
"2017";"OW";"G10";"2909.84878777"
"2017";"OW";"G15";"471.09048285"
"2017";"OW";"G20";"173.64946116"
"2017";"OW";"G25";"981.78578711"
"2017";"NW";"S10";"5184.49136352"
"2017";"NW";"G10";"2938.23070944"
"2017";"NW";"G15";"739.05303245"
"2017";"NW";"G20";"76.42935549"
"2017";"NW";"G25";"1286.00313935"
"2017";"GL";"S10";"4292.54696302"
"2017";"GL";"G10";"2391.1622593"
"2017";"GL";"G15";"501.26026759"
"2017";"GL";"G20";"496.52437154"
"2017";"GL";"G25";"595.44229775"
"2017";"ZG";"S10";"18631.93929516"
"2017";"ZG";"G10";"9646.010141"
"2017";"ZG";"G15";"4571.80455805"
"2017";"ZG";"G20";"295.28181228"
"2017";"ZG";"G25";"3227.01739754"
"2017";"FR";"S10";"33258.49376633"
"2017";"FR";"G10";"13182.57836127"
"2017";"FR";"G15";"7196.75859496"
"2017";"FR";"G20";"1934.9811769"
"2017";"FR";"G25";"8811.22617965"
"2017";"SO";"S10";"31853.27427676"
"2017";"SO";"G10";"5143.83097822"
"2017";"SO";"G15";"6890.4525283"
"2017";"SO";"G20";"7891.36142197"
"2017";"SO";"G25";"9203.67407931"
"2017";"BS";"S10";"17280.14019989"
"2017";"BS";"G10";"7465.65012219"
"2017";"BS";"G15";"4882.0407122"
"2017";"BS";"G20";"439.62879586"
"2017";"BS";"G25";"1265.55368725"
"2017";"BL";"S10";"36782.18512037"
"2017";"BL";"G10";"17263.62627497"
"2017";"BL";"G15";"9236.24060119"
"2017";"BL";"G20";"1357.51787962"
"2017";"BL";"G25";"4390.0616544"
"2017";"SH";"S10";"8839.7631976"
"2017";"SH";"G10";"3849.51262004"
"2017";"SH";"G15";"1532.74248911"
"2017";"SH";"G20";"1833.74110055"
"2017";"SH";"G25";"851.4511263"
"2017";"AR";"S10";"6217.77484248"
"2017";"AR";"G10";"2135.44356205"
"2017";"AR";"G15";"1367.94500962"
"2017";"AR";"G20";"449.93844703"
"2017";"AR";"G25";"2025.11781915"
"2017";"AI";"S10";"1813.25427562"
"2017";"AI";"G10";"1349.69881514"
"2017";"AI";"G15";"126.25600636"
"2017";"AI";"G20";"30.2720605"
"2017";"AI";"G25";"291.8164387"
"2017";"SG";"S10";"55694.6068369"
"2017";"SG";"G10";"20947.37605963"
"2017";"SG";"G15";"7085.54656731"
"2017";"SG";"G20";"5681.2226576"
"2017";"SG";"G25";"17765.5304921"
"2017";"GR";"S10";"32841.94482756"
"2017";"GR";"G10";"15895.11507164"
"2017";"GR";"G15";"8468.41975069"
"2017";"GR";"G20";"467.83291121"
"2017";"GR";"G25";"5489.88266714"
"2017";"AG";"S10";"84308.66628712"
"2017";"AG";"G10";"23531.6704497"
"2017";"AG";"G15";"14259.89294293"
"2017";"AG";"G20";"23455.52916815"
"2017";"AG";"G25";"17924.63344013"
"2017";"TG";"S10";"34763.62475404"
"2017";"TG";"G10";"16976.06981079"
"2017";"TG";"G15";"4632.56412082"
"2017";"TG";"G20";"868.31300581"
"2017";"TG";"G25";"10675.91298786"
"2017";"TI";"S10";"48081.77317641"
"2017";"TI";"G10";"10072.29672768"
"2017";"TI";"G15";"14324.34942176"
"2017";"TI";"G20";"380.45444032"
"2017";"TI";"G25";"12253.1882"
"2017";"VD";"S10";"81336.81879686"
"2017";"VD";"G10";"28542.49017669"
"2017";"VD";"G15";"30256.75139373"
"2017";"VD";"G20";"2638.6191328"
"2017";"VD";"G25";"10256.00881024"
"2017";"VS";"S10";"37207.87577971"
